played_at,track_id,track_name,artist_id,artist_name,album_id,album_name,album_release_date,duration_ms,popularity,explicit,track_uri
2025-10-19T21:02:06.175Z,4ukUoXLuFzMixyZyabSGc4,Sleigh Ride,5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,2UhPCUgK2IGUrg7lIvMYfb,Ella Wishes You A Swinging Christmas (Expanded Edition),1960-01-01,175986,54,False,spotify:track:4ukUoXLuFzMixyZyabSGc4
2025-10-19T20:59:09.562Z,5q1gPn2U9I0ZArcxMfm1WR,Jingle Bells,2Ev0e8GUIX4u7d9etNLTXg,Jim Reeves,5g7L6lM62Vwt8SZrZTHj1d,Twelve Songs of Christmas,1963-11-01,108906,27,False,spotify:track:5q1gPn2U9I0ZArcxMfm1WR
2025-10-19T20:57:20.019Z,1FlxqJmoZWS2q1uRlyZVur,"Main Title ""Somewhere in My Memory"" (From ""Home Alone"" Soundtrack)",3dRfiJ2650SZu6GbydcHNb,John Williams,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone (Original Motion Picture Soundtrack),1990,293533,53,False,spotify:track:1FlxqJmoZWS2q1uRlyZVur
2025-10-19T20:52:25.972Z,7xapw9Oy21WpfEcib2ErSA,Mistletoe,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,63MKT9hwmiMFFdFp5SdB1p,Under The Mistletoe (Deluxe Edition),2011-01-01,182946,69,False,spotify:track:7xapw9Oy21WpfEcib2ErSA
2025-10-19T20:49:22.651Z,1foCxQtxBweJtZmdxhEHVO,Santa Baby (with Henri René & His Orchestra),1AwO9pWEBSBoWdEZu28XDC,Eartha Kitt,6gOVmmV26wBBgxUtbF8YZd,Heavenly Eartha,2002,206066,58,False,spotify:track:1foCxQtxBweJtZmdxhEHVO
2025-10-19T20:45:55.901Z,0YWUHZPJVg4iujddsJDwhM,My Only Wish (This Year),26dSoYclwsYLMAKD3tpOr4,Britney Spears,3Hocp9QorapDRHSyZ1AOVL,My Only Wish (This Year),2000-11-14,255400,57,False,spotify:track:0YWUHZPJVg4iujddsJDwhM
2025-10-19T20:41:39.805Z,1f2lkuLldqRzvaFjJdjGXX,Santa Claus Is Comin' to Town,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,61ulfFSmmxMhc2wCdmdMkN,Merry Christmas,1994-10-28,204173,54,False,spotify:track:1f2lkuLldqRzvaFjJdjGXX
2025-10-19T20:38:15.374Z,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,61ulfFSmmxMhc2wCdmdMkN,Merry Christmas,1994-10-28,241106,77,False,spotify:track:0bYg9bo50gSsH3LtXe2SQn
2025-10-19T20:34:13.662Z,7uoFMmxln0GPXQ0AcCBXRq,Snowman,5WUlDfRSoLAfcVSX1WnrxN,Sia,2vcGYJcPfXUmCdcXXqqukg,Everyday Is Christmas (Deluxe Edition),2018-11-01,165900,77,False,spotify:track:7uoFMmxln0GPXQ0AcCBXRq
2025-10-19T20:31:27.708Z,2Z0htiPiNK8IiJDYTD51hr,Officially Christmas,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,1ntmy0iqSY14aEeNZ7kXXa,Officially Christmas,2021-11-09,178146,35,False,spotify:track:2Z0htiPiNK8IiJDYTD51hr
2025-10-19T20:28:28.192Z,2FRnf9qhLbvw8fu4IBXx78,Last Christmas,5lpH0xAS4fVfLkACg9DAuM,Wham!,6egzU9NKfora01qaNbvwfZ,LAST CHRISTMAS,1984-11-29,262960,76,False,spotify:track:2FRnf9qhLbvw8fu4IBXx78
2025-10-19T20:24:05.180Z,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,27MNgBEnLCKoafz1g2Zu97,Santa Tell Me,2014-11-24,204093,72,False,spotify:track:0lizgQ7Qw35od7CYaoMBZb
2025-10-19T20:20:40.538Z,1OjmlSFuzYflWjSMTCyTJv,Like It's Christmas,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,2SOQX9qSOQhxc0PsI5LNnu,Like It's Christmas,2019-11-08,200880,56,False,spotify:track:1OjmlSFuzYflWjSMTCyTJv
2025-10-19T20:17:19.645Z,7MSYSOobsombc1mbDWFxtD,This Christmas,0HU0U9kdXEHZVxUNbuQe8S,Donny Hathaway,4yzozr59813IAXnxhWUl7i,Donny Hathaway,1971,231173,42,False,spotify:track:7MSYSOobsombc1mbDWFxtD
2025-10-19T20:13:27.224Z,1QLZKzC2pjP4ySf4ALrNhm,Christmas Without You,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,4vxk8Q78WLINHtJpDSuvq7,Christmas Without You,2020-10-15,169245,53,False,spotify:track:1QLZKzC2pjP4ySf4ALrNhm
2025-10-19T20:10:37.930Z,3dJ75W01AfDJ4C1EkpSwBE,Sleigh Ride,7jFUYMpMUBDL4JQtMZ5ilc,Sung Si Kyung,3RvuNWVPP5VF78Wnh8XpCx,Winter Wonderland,2014-12-09,157785,5,False,spotify:track:3dJ75W01AfDJ4C1EkpSwBE
2025-10-19T20:07:59.435Z,5LWxcEIN6iK6YEzFDSI5kt,Winter Wonderland,7jFUYMpMUBDL4JQtMZ5ilc,Sung Si Kyung,3RvuNWVPP5VF78Wnh8XpCx,Winter Wonderland,2014-12-09,160758,10,False,spotify:track:5LWxcEIN6iK6YEzFDSI5kt
2025-10-19T20:05:18.265Z,11Z7sdkpC5IaaydoIvDn74,"Caroling, Caroling",7v4imS0moSyGdXyLgVTIV7,Nat King Cole,6vBGI5522jvPi0ZZuGQNp4,The Christmas Song (Expanded Edition),1962,121986,50,False,spotify:track:11Z7sdkpC5IaaydoIvDn74
2025-10-19T20:03:15.782Z,77khP2fIVhSW23NwxrRluh,A Holly Jolly Christmas,0MHgLfmQdutffmvWe5XBTN,Burl Ives,6MvKUOSuPdfH0WLeQjR3eR,Have A Holly Jolly Christmas,1965-10-01,135533,60,False,spotify:track:77khP2fIVhSW23NwxrRluh
2025-10-19T20:00:59.567Z,7yx9MhMadpziMH2J76hzkW,Give Love On Christmas Day,2iE18Oxc8YSumAU232n4rW,The Jackson 5,5M8U1qYKvRQHJJVHmPY7QD,Christmas Album,1970-10-15,183546,47,False,spotify:track:7yx9MhMadpziMH2J76hzkW
2025-10-19T19:57:55.513Z,4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Merry Christmas To You),7v4imS0moSyGdXyLgVTIV7,Nat King Cole,6vBGI5522jvPi0ZZuGQNp4,The Christmas Song (Expanded Edition),1962,192160,63,False,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON
2025-10-19T19:54:42.726Z,5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,4sj6D0zlMOl25nprDJBiU9,Andy Williams,4dcJHxlOJwtyypL7sx1qch,The Andy Williams Christmas Album,1963-11-24,151933,65,False,spotify:track:5hslUAKq9I9CG2bAulFkHN
2025-10-19T19:52:11.312Z,2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,4cPHsZM98sKzmV26wlwD2W,Brenda Lee,34wa3zf2prXFMk47t9zHFG,Merry Christmas From Brenda Lee,1964-10-19,126266,71,False,spotify:track:2EjXfH91m7f8HiJN1yQg97
2025-10-19T19:50:03.406Z,7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,38EmEgXkgK51MT2tPY0EoC,Bobby Helms,3wivyOdotHWZ9dcuXMjPKT,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,130973,70,False,spotify:track:7vQbuQcyTflfCIOu3Uzzya
