played_at,track_id,track_name,artist_id,artist_name,album_id,album_name,album_release_date,duration_ms,popularity,explicit,track_uri
2025-11-02T17:30:30.430Z,4uw2qhrKn6mbboD13KP7C4,Let It Snow,7AbWCUgC8aFlUYWSuiaQhK,The Eddie Higgins Trio,0t0LMIRhBLD6xWPc6MEKxX,Christmas Songs,2004-11-03,221000,20,False,spotify:track:4uw2qhrKn6mbboD13KP7C4
2025-11-02T17:26:49.014Z,5YvajlpEQXNJmMUi8iV9Lr,White Christmas,7AbWCUgC8aFlUYWSuiaQhK,The Eddie Higgins Trio,0t0LMIRhBLD6xWPc6MEKxX,Christmas Songs,2004-11-03,283000,20,False,spotify:track:5YvajlpEQXNJmMUi8iV9Lr
2025-11-02T17:23:44.660Z,0IByNT868RxZwmcj1rQgno,Prema,6bDWAcdtVR3WHz2xtiIPUi,Fujii Kaze,6ELurkxQnAif7u5Vv6Wly9,Prema,2025-09-05,262840,73,False,spotify:track:0IByNT868RxZwmcj1rQgno
2025-11-01T19:16:23.663Z,5YvajlpEQXNJmMUi8iV9Lr,White Christmas,7AbWCUgC8aFlUYWSuiaQhK,The Eddie Higgins Trio,0t0LMIRhBLD6xWPc6MEKxX,Christmas Songs,2004-11-03,283000,20,False,spotify:track:5YvajlpEQXNJmMUi8iV9Lr
2025-11-01T17:43:23.428Z,5YvajlpEQXNJmMUi8iV9Lr,White Christmas,7AbWCUgC8aFlUYWSuiaQhK,The Eddie Higgins Trio,0t0LMIRhBLD6xWPc6MEKxX,Christmas Songs,2004-11-03,283000,20,False,spotify:track:5YvajlpEQXNJmMUi8iV9Lr
2025-10-31T23:21:59.764Z,2YhRZ687SWWVigrs4TNqAn,Have Yourself A Merry Little Christmas,7AbWCUgC8aFlUYWSuiaQhK,The Eddie Higgins Trio,0t0LMIRhBLD6xWPc6MEKxX,Christmas Songs,2004-11-03,259000,17,False,spotify:track:2YhRZ687SWWVigrs4TNqAn
2025-10-31T23:07:14.957Z,2IHJbBiT7v4oR4WXt63yVZ,Go Tell It On The Mountain,7qYYtUCPSVXspwRs4wiQ9R,Eltingvilles,7IbDqi94MtPmiq4eLlZf6i,Go Tell It On The Mountain,2020-09-29,150550,39,False,spotify:track:2IHJbBiT7v4oR4WXt63yVZ
2025-10-31T23:04:43.893Z,7lniXNKQilhilPfXDGmVOW,Great Pumpkin Waltz,4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,2XnNY3GEkbWHor5kyvXLu4,A Charlie Brown Christmas [2012 Remastered & Expanded Edition],2012-01-01,149226,43,False,spotify:track:7lniXNKQilhilPfXDGmVOW
2025-10-31T23:02:06.489Z,2IHJbBiT7v4oR4WXt63yVZ,Go Tell It On The Mountain,7qYYtUCPSVXspwRs4wiQ9R,Eltingvilles,7IbDqi94MtPmiq4eLlZf6i,Go Tell It On The Mountain,2020-09-29,150550,39,False,spotify:track:2IHJbBiT7v4oR4WXt63yVZ
2025-10-31T13:43:30.994Z,7lniXNKQilhilPfXDGmVOW,Great Pumpkin Waltz,4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,2XnNY3GEkbWHor5kyvXLu4,A Charlie Brown Christmas [2012 Remastered & Expanded Edition],2012-01-01,149226,43,False,spotify:track:7lniXNKQilhilPfXDGmVOW
2025-10-31T03:39:35.825Z,08Gf89unoLtXqulZjPbiPq,Komplikated - U-Know Solo,6nVMMEywS5Y4tsHPKx1nIo,TVXQ!,7uJVnFeX20nqjEhI1drwu6,Rise As God - TVXQ! Special Album,2015-07-20,169453,15,False,spotify:track:08Gf89unoLtXqulZjPbiPq
