played_at,track_id,track_name,artist_id,artist_name,album_id,album_name,album_release_date,duration_ms,popularity,explicit,track_uri
2025-10-30T02:02:59.031Z,0YMHnD9nApifaojmhMydoj,I'll Be Home For Christmas,6zkX5fhrSD4tdVOmimR9wB,Oscar Peterson,4lkW34BvnZk0RBZLlvDddC,An Oscar Peterson Christmas,1995-09-01,169506,31,False,spotify:track:0YMHnD9nApifaojmhMydoj
2025-10-30T02:00:17.300Z,07ImyEKdguEZSPzd3AF1L4,Sleigh Ride,7AbWCUgC8aFlUYWSuiaQhK,The Eddie Higgins Trio,0t0LMIRhBLD6xWPc6MEKxX,Christmas Songs,2004-11-03,228226,10,False,spotify:track:07ImyEKdguEZSPzd3AF1L4
2025-10-30T01:56:20.040Z,4uw2qhrKn6mbboD13KP7C4,Let It Snow,7AbWCUgC8aFlUYWSuiaQhK,The Eddie Higgins Trio,0t0LMIRhBLD6xWPc6MEKxX,Christmas Songs,2004-11-03,221000,19,False,spotify:track:4uw2qhrKn6mbboD13KP7C4
2025-10-30T01:52:39.212Z,5YvajlpEQXNJmMUi8iV9Lr,White Christmas,7AbWCUgC8aFlUYWSuiaQhK,The Eddie Higgins Trio,0t0LMIRhBLD6xWPc6MEKxX,Christmas Songs,2004-11-03,283000,19,False,spotify:track:5YvajlpEQXNJmMUi8iV9Lr
2025-10-30T01:12:46.889Z,2YhRZ687SWWVigrs4TNqAn,Have Yourself A Merry Little Christmas,7AbWCUgC8aFlUYWSuiaQhK,The Eddie Higgins Trio,0t0LMIRhBLD6xWPc6MEKxX,Christmas Songs,2004-11-03,259000,16,False,spotify:track:2YhRZ687SWWVigrs4TNqAn
2025-10-30T01:08:27.261Z,2IHJbBiT7v4oR4WXt63yVZ,Go Tell It On The Mountain,7qYYtUCPSVXspwRs4wiQ9R,Eltingvilles,7IbDqi94MtPmiq4eLlZf6i,Go Tell It On The Mountain,2020-09-29,150550,38,False,spotify:track:2IHJbBiT7v4oR4WXt63yVZ
2025-10-30T01:05:55.742Z,7lniXNKQilhilPfXDGmVOW,Great Pumpkin Waltz,4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,2XnNY3GEkbWHor5kyvXLu4,A Charlie Brown Christmas [2012 Remastered & Expanded Edition],2012-01-01,149226,42,False,spotify:track:7lniXNKQilhilPfXDGmVOW
2025-10-30T01:03:26.164Z,1KYp6R9KfYSna86gFkIhq0,What Child Is This,4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,2XnNY3GEkbWHor5kyvXLu4,A Charlie Brown Christmas [2012 Remastered & Expanded Edition],2012-01-01,144933,47,False,spotify:track:1KYp6R9KfYSna86gFkIhq0
2025-10-30T01:01:01.067Z,4YhY2qHdBmSX33uj8ms0oq,O Tannenbaum,4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,2XnNY3GEkbWHor5kyvXLu4,A Charlie Brown Christmas [2012 Remastered & Expanded Edition],2012-01-01,309386,54,False,spotify:track:4YhY2qHdBmSX33uj8ms0oq
2025-10-30T00:55:51.565Z,0VTss6tghPNWlwASiokAvb,"The Christmas Song ""Chestnuts Roasting On An Open Fire""",2Ouy64LMwX0NN3yekUfTfo,New York Jazz Trio,3NCgWKDYVWQsk9ntW513dF,Christmas Songs & Classics,2015-11-01,135733,29,False,spotify:track:0VTss6tghPNWlwASiokAvb
2025-10-30T00:53:35.221Z,32d7oahaUVsJWaVFJkh5aT,Peppermint Patty,7gXUrN8vgmVhKVCkw9pavV,Vince Guaraldi,4B7NmmV0cLkoxnmyUElRuD,Vince Guaraldi and the Lost Cues From the Charlie Brown TV Specials,2006-01-01,96440,37,False,spotify:track:32d7oahaUVsJWaVFJkh5aT
2025-10-30T00:51:58.190Z,0YMHnD9nApifaojmhMydoj,I'll Be Home For Christmas,6zkX5fhrSD4tdVOmimR9wB,Oscar Peterson,4lkW34BvnZk0RBZLlvDddC,An Oscar Peterson Christmas,1995-09-01,169506,31,False,spotify:track:0YMHnD9nApifaojmhMydoj
2025-10-30T00:49:07.929Z,07ImyEKdguEZSPzd3AF1L4,Sleigh Ride,7AbWCUgC8aFlUYWSuiaQhK,The Eddie Higgins Trio,0t0LMIRhBLD6xWPc6MEKxX,Christmas Songs,2004-11-03,228226,10,False,spotify:track:07ImyEKdguEZSPzd3AF1L4
2025-10-30T00:45:19.169Z,4uw2qhrKn6mbboD13KP7C4,Let It Snow,7AbWCUgC8aFlUYWSuiaQhK,The Eddie Higgins Trio,0t0LMIRhBLD6xWPc6MEKxX,Christmas Songs,2004-11-03,221000,19,False,spotify:track:4uw2qhrKn6mbboD13KP7C4
2025-10-30T00:41:37.878Z,5YvajlpEQXNJmMUi8iV9Lr,White Christmas,7AbWCUgC8aFlUYWSuiaQhK,The Eddie Higgins Trio,0t0LMIRhBLD6xWPc6MEKxX,Christmas Songs,2004-11-03,283000,19,False,spotify:track:5YvajlpEQXNJmMUi8iV9Lr
2025-10-30T00:36:53.974Z,2YhRZ687SWWVigrs4TNqAn,Have Yourself A Merry Little Christmas,7AbWCUgC8aFlUYWSuiaQhK,The Eddie Higgins Trio,0t0LMIRhBLD6xWPc6MEKxX,Christmas Songs,2004-11-03,259000,16,False,spotify:track:2YhRZ687SWWVigrs4TNqAn
2025-10-30T00:32:34.626Z,2IHJbBiT7v4oR4WXt63yVZ,Go Tell It On The Mountain,7qYYtUCPSVXspwRs4wiQ9R,Eltingvilles,7IbDqi94MtPmiq4eLlZf6i,Go Tell It On The Mountain,2020-09-29,150550,38,False,spotify:track:2IHJbBiT7v4oR4WXt63yVZ
2025-10-30T00:30:03.606Z,7lniXNKQilhilPfXDGmVOW,Great Pumpkin Waltz,4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,2XnNY3GEkbWHor5kyvXLu4,A Charlie Brown Christmas [2012 Remastered & Expanded Edition],2012-01-01,149226,42,False,spotify:track:7lniXNKQilhilPfXDGmVOW
2025-10-30T00:27:34.533Z,1KYp6R9KfYSna86gFkIhq0,What Child Is This,4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,2XnNY3GEkbWHor5kyvXLu4,A Charlie Brown Christmas [2012 Remastered & Expanded Edition],2012-01-01,144933,47,False,spotify:track:1KYp6R9KfYSna86gFkIhq0
2025-10-30T00:25:27.203Z,4YhY2qHdBmSX33uj8ms0oq,O Tannenbaum,4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,2XnNY3GEkbWHor5kyvXLu4,A Charlie Brown Christmas [2012 Remastered & Expanded Edition],2012-01-01,309386,54,False,spotify:track:4YhY2qHdBmSX33uj8ms0oq
2025-10-28T04:11:35.869Z,63Q5GITolYtGpan9AauDzm,Lost Signal,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4tljXNTOiaHaXiKMhqLdyj,Feeling Not Found,2024-09-27,84203,30,False,spotify:track:63Q5GITolYtGpan9AauDzm
2025-10-27T22:31:17.112Z,0FYgbU053OIe4Mg6EtxSgp,Find Your Throne,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,206387,37,False,spotify:track:0FYgbU053OIe4Mg6EtxSgp
2025-10-27T22:27:49.025Z,3K9a6cp22vv8LLiS2IgjnN,Skeleton Key,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,182554,49,False,spotify:track:3K9a6cp22vv8LLiS2IgjnN
2025-10-27T22:24:46.838Z,6hd9PsMDYaBEkQOjq6F3XH,The Title Track,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,151196,52,False,spotify:track:6hd9PsMDYaBEkQOjq6F3XH
2025-10-27T22:22:15.042Z,4NGJPKIULc39WvgNwDjKQT,Escape Rope,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,136890,39,False,spotify:track:4NGJPKIULc39WvgNwDjKQT
2025-10-27T22:19:46.968Z,6hd9PsMDYaBEkQOjq6F3XH,The Title Track,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,151196,52,False,spotify:track:6hd9PsMDYaBEkQOjq6F3XH
2025-10-27T22:17:15.757Z,4NGJPKIULc39WvgNwDjKQT,Escape Rope,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,136890,39,False,spotify:track:4NGJPKIULc39WvgNwDjKQT
2025-10-27T22:14:59.710Z,1OaxNRElmUYeg84ZqBGIr0,Say Less,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,145236,38,True,spotify:track:1OaxNRElmUYeg84ZqBGIr0
2025-10-27T16:55:02.220Z,4udlZkMAIyKsx4PZefD4Yb,Doctor Whomst,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,179277,45,False,spotify:track:4udlZkMAIyKsx4PZefD4Yb
2025-10-27T16:52:03.747Z,2iQ3T5KI7n6sMSNXRBkjSD,666 Flags,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,167450,43,True,spotify:track:2iQ3T5KI7n6sMSNXRBkjSD
2025-10-27T16:49:15.274Z,0ZwS03v4euiMztP9xDLgoO,24 Hr Drive-Thru,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,164032,48,False,spotify:track:0ZwS03v4euiMztP9xDLgoO
2025-10-27T16:43:25.776Z,4fFiXfYW8JTyWwysayiNUf,Welcome to...,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,185133,38,False,spotify:track:4fFiXfYW8JTyWwysayiNUf
2025-10-27T14:53:50.994Z,3RBptDxpH6VntWaNISmPDi,The Air Up Here,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,284813,39,False,spotify:track:3RBptDxpH6VntWaNISmPDi
2025-10-27T14:49:06.177Z,0FYgbU053OIe4Mg6EtxSgp,Find Your Throne,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,206387,37,False,spotify:track:0FYgbU053OIe4Mg6EtxSgp
2025-10-27T14:45:39.698Z,3K9a6cp22vv8LLiS2IgjnN,Skeleton Key,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,182554,49,False,spotify:track:3K9a6cp22vv8LLiS2IgjnN
2025-10-27T14:42:39.637Z,6hd9PsMDYaBEkQOjq6F3XH,The Title Track,0cmSXx965Hnm6fP42oW6vY,Origami Angel,4h2ME3sBJVi1X3KTwLJXnn,Somewhere City,2019-11-15,151196,52,False,spotify:track:6hd9PsMDYaBEkQOjq6F3XH
