played_at,track_id,track_name,artist_id,artist_name,album_id,album_name,album_release_date,duration_ms,popularity,explicit,track_uri
2025-10-21T20:23:20.135Z,3WxATUIaUWiMkcpil3OQYS,STAY BY ME,0xGtOrmB2hnrNRLG3vhpSo,Anri,3OvZYx7AAGplmJjwD29JiV,Timely!!,1983-12-05,217360,54,False,spotify:track:3WxATUIaUWiMkcpil3OQYS
2025-10-21T20:19:41.920Z,4pryE6cN2gFL1FVF5fYINl,Leave The Door Open,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,2021-11-12,242096,69,False,spotify:track:4pryE6cN2gFL1FVF5fYINl
2025-10-21T20:15:40.200Z,24yeqyHA3EW35CKpyeE4uR,クリスタル・シティー,7rGbODPTIVjzn3CTR6RCzE,Junko Ohashi,7xZbqNj6i60dJENaliMEOR,ゴールデン☆ベスト 大橋純子 シングルス,2003-01-01,226600,51,False,spotify:track:24yeqyHA3EW35CKpyeE4uR
2025-10-21T20:11:53.015Z,3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,6xeFne1rkxMhKSW3ipvkdV,Toploader,2ww2PXKiHk7rNv26rjVJ5z,Onka's Big Moka,2000,232693,78,False,spotify:track:3Fzlg5r1IjhLk2qRw667od
2025-10-21T20:08:00.006Z,0amHaWvbCh9heYbmFfIcWh,夏のクラクション,7tZ4vIF5bfR7cI1VOVPvpy,Junichi Inagaki,1xSxALlThjK9XrRL6DcvCv,J．I．,1983,230333,46,False,spotify:track:0amHaWvbCh9heYbmFfIcWh
2025-10-21T20:04:08.717Z,4I6QjofB901T7uW79a6Bp7,恋の横顔,1TnNKsMdzxwBiHkde10tPX,Yurie Kokubu,6Flte85iZhB31faD8mWRl5,Relief 72 hours,2013-07-24,202186,35,False,spotify:track:4I6QjofB901T7uW79a6Bp7
2025-10-21T20:00:46.174Z,5B6ewNeXBcIDHqzsgAn6Dk,귀로,22oiFjlZPKJ1XphV2et1u1,Naul,26nzz1WN0qn4C3B6zcm93u,Back To The Soul Flight,2005-01-08,266506,48,False,spotify:track:5B6ewNeXBcIDHqzsgAn6Dk
2025-10-21T19:56:19.017Z,3hdclzXyouM7C1OW8CsFJ3,Night Child - 2023 Remaster,0ECegKslGWO6zz3XzTyIwQ,1986 OMEGA TRIBE,1YsLrGK15KyLQ4dY8M05ZW,Navigator +3,1986-07-23,294946,20,False,spotify:track:3hdclzXyouM7C1OW8CsFJ3
2025-10-21T19:51:23.695Z,2pWSJTRt9hijKj4KiWEaaR,SUMMER SUSPICION,7bG2PIfT22HGxisl6LAohx,S. Kiyotaka & Omega Tribe,0CRmHsnDiarBOkvMVsmPMK,AQUA CITY,1983-09-21,278476,44,False,spotify:track:2pWSJTRt9hijKj4KiWEaaR
2025-10-21T19:28:20.049Z,1qUo7d5lAOclNVbTUY0A2R,Remember Summer Days,0xGtOrmB2hnrNRLG3vhpSo,Anri,3OvZYx7AAGplmJjwD29JiV,Timely!!,1983-12-05,295666,65,False,spotify:track:1qUo7d5lAOclNVbTUY0A2R
2025-10-21T19:20:40.322Z,1gF8EnsbcFBaYsNig7LhtN,I Wish You Love,3rxeQlsv0Sc2nyYaZ5W71T,Chet Baker,4FwmVb94KamiFQNi2uslNM,Baby Breeze (Expanded Edition),1965-01-01,192906,43,False,spotify:track:1gF8EnsbcFBaYsNig7LhtN
2025-10-21T19:17:30.502Z,7vmC7JVs2lGtdaE3vg8aPp,P.S. I Love You,1YzCsTRb22dQkh9lghPIrp,Billie Holiday,0IDzonuhaUBQp0zB03t6tC,The Complete Billie Holiday On Verve 1945 - 1959,1992-09-29,214826,51,False,spotify:track:7vmC7JVs2lGtdaE3vg8aPp
