playlist_id,playlist_name,owner_id,is_owner,is_public,is_collaborative,total_tracks,description,snapshot_id,extracted_at
1uOa1Om9zdr4Jm3oJ39ZIz,"""frustrated"" songs :)",q50mgpub6pstwwkx18evoalop,False,False,False,12,,AAAAIE8IDAP53ID2xEiEZvnJcAdq4kE3,2025-10-28 11:49:13.121151
3AydmJRuGab9pR6vHjdp2M,情,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,39,,AAAAM10qd3t0da5gCDnXPlF97STc8dpx,2025-10-28 11:49:13.528116
72uzmXra97yeAZiIK7dwa7,something more than restless mornings,q50mgpub6pstwwkx18evoalop,False,True,False,25,"BABY IVE BEEN SO SCARED, SO SCARED OF DYING WITH NOTHING TO LOSE",AAAAMY5H/zUeFdE9Q74ga4k6KwIItSaU,2025-10-28 11:49:14.039611
4q39nT9AWZ0u5iSXWFcrMo,Old pop,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,42,,AAAAL+80w4PiBwwXUH2VeX3+cvBoxYBR,2025-10-28 11:49:14.350050
6SbXAHUgCQqGOddmG6bEN2,🕶,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,60,,AAAAP0pH9Q8XVpJr+J6+Cxr4WKMTTfHt,2025-10-28 11:49:14.843219
1gs6EHUidD5KvCA5BBCLqt,Moonlight,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,42,,AAAAL1qHR8yn9Dqt77g63Wsd4E1ALkbZ,2025-10-28 11:49:15.586351
5Q3QT5VDxhroBOGuuvCvN9,Daylight,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,48,,AAAANpOQOY+ixjrcm4NHdHNv2F187jVS,2025-10-28 11:49:15.990168
6hYD0yDykUq5lTElybleSr,Summer☀️,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,49,,AAAAPCH02bI1DjaytLceJuh48f9GnjzX,2025-10-28 11:49:16.401088
5xJQxv7kzS9mctw898T9eW,Summer🌙,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,43,,AAAAMQMlsgEcUpe1zk9F8GPpiJtfYS/y,2025-10-28 11:49:16.914382
2oDSweEyDS8XMFLeJ2wP4p,Spring🍀,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,42,,AAAANL3sgR6zYdtPqFbm1lGfJK04NBoj,2025-10-28 11:49:17.431904
