played_at,track_id,track_name,artist_id,artist_name,album_id,album_name,album_release_date,duration_ms,popularity,explicit,track_uri
2025-10-23T14:29:04.725Z,349TY23ZYSFWwVvHJR4HCG,I`m In Love,3VQDqjQ4wJyw8PzpGdlZpB,Colde,1684q63iyY2uGa5Pz201QN,I`m In Love,2021-05-06,197000,48,False,spotify:track:349TY23ZYSFWwVvHJR4HCG
2025-10-23T14:25:43.103Z,3ZsDHcegadVOnzQS00HNlD,The Weight,4BBN286rBKyCWsSPq2cxYO,Sam Kim,0AsQlY5YENtlvd8SLnrSxX,Sun And Moon,2018-11-22,264938,26,False,spotify:track:3ZsDHcegadVOnzQS00HNlD
2025-10-23T14:21:17.460Z,71b70JTPydko3Nn7ZW3Ry3,Gift of You,5ghNwcHNesKq0Q3zfK39ic,So Soo Bin,2xjSagC3zDlmdok0LSwSzy,LOVE HAPPENING,2024-12-16,275346,19,False,spotify:track:71b70JTPydko3Nn7ZW3Ry3
2025-10-23T14:16:48.383Z,5zHLswJplBXyPstFSSMIOH,I Wish You Love,7gW0r5CkdEUMm42w9XpyZO,Laufey,7pooeoqY4uJkTaW70qxm3z,Typical of Me EP,2021-04-30,155138,70,False,spotify:track:5zHLswJplBXyPstFSSMIOH
2025-10-23T14:14:08.463Z,2avxY7gBSFJ5xOYi0yCyEP,어떤 날들,2Y9AUayH5pyZpVfkDYDfJV,Stella Jang,5NegqDbGVQWj9H4Nn6bh1k,Stairs,2021-10-15,200880,38,False,spotify:track:2avxY7gBSFJ5xOYi0yCyEP
2025-10-23T14:10:25.605Z,5BC6kr6etk2Y9J62AyI4i3,青と夏,4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,3bRSI9DOQA2KdJ7t6zdW0V,Attitude,2019-10-01,270026,73,False,spotify:track:5BC6kr6etk2Y9J62AyI4i3
2025-10-23T14:05:55.613Z,2gIyLzwAB0kagC7WwQaGWy,utatane,0ufoLkr55gheQNunOgkTae,Leina,7i4NY6tlCB2YvAJnmIyuod,tulip,2023-10-18,181022,46,False,spotify:track:2gIyLzwAB0kagC7WwQaGWy
2025-10-23T14:02:59.421Z,78W4mTLIh4qoLu92W4IQhO,ライラック,4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,40CHqDtwO8xlI3Ns7sZZel,ライラック,2024-04-11,288200,72,False,spotify:track:78W4mTLIh4qoLu92W4IQhO
2025-10-23T13:58:04.285Z,02sy7FAs8dkDNYsHp4Ul3f,Soda Pop,0BJ2EjOqcfgFvlZXNKrNbE,Saja Boys,14JkAa6IiFaOh5s0nMyMU9,KPop Demon Hunters (Soundtrack from the Netflix Film),2025-06-20,150686,94,False,spotify:track:02sy7FAs8dkDNYsHp4Ul3f
2025-10-23T13:55:34.145Z,08PQgCL2WTNuMKAnbKC9jV,Oshakashama,1EowJ1WwkMzkCkRomFhui7,RADWIMPS,3phjMsKsr6V1aicq04S3Ie,Arutokoroni no Teiri,2009-03-11,228146,42,False,spotify:track:08PQgCL2WTNuMKAnbKC9jV
2025-10-23T13:51:52.948Z,3A4FRzgve9BjfKbvVXRIFO,Sparkle - movie ver.,1EowJ1WwkMzkCkRomFhui7,RADWIMPS,4qApTp9557qYZzRLEih4uP,Your Name.,2016-08-24,537653,66,False,spotify:track:3A4FRzgve9BjfKbvVXRIFO
2025-10-23T13:42:46.675Z,1mWN1USPKg632qQXG9sfDL,丸ノ内サディスティック,2XjqKvB2Xz9IdyjWPIHaXi,Sheena Ringo,2GPMPtwaSjGKvQ5zZui7s2,無罪モラトリアム,1999-02-24,235866,67,False,spotify:track:1mWN1USPKg632qQXG9sfDL
2025-10-23T13:38:52.284Z,6lvjkI4I29oOmoTzr1jLPW,負けないで,2NKadilSWCwuqGp5QoDeUS,ZARD,3NrfMGWHiHumNFNlrVq9Lq,ZARD BEST The Single Collection ～軌跡～,1999-05-28,224566,43,False,spotify:track:6lvjkI4I29oOmoTzr1jLPW
2025-10-23T13:35:15.274Z,5BC6kr6etk2Y9J62AyI4i3,青と夏,4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,3bRSI9DOQA2KdJ7t6zdW0V,Attitude,2019-10-01,270026,73,False,spotify:track:5BC6kr6etk2Y9J62AyI4i3
2025-10-23T13:30:34.760Z,2gIyLzwAB0kagC7WwQaGWy,utatane,0ufoLkr55gheQNunOgkTae,Leina,7i4NY6tlCB2YvAJnmIyuod,tulip,2023-10-18,181022,46,False,spotify:track:2gIyLzwAB0kagC7WwQaGWy
2025-10-23T13:27:46.826Z,78W4mTLIh4qoLu92W4IQhO,ライラック,4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,40CHqDtwO8xlI3Ns7sZZel,ライラック,2024-04-11,288200,72,False,spotify:track:78W4mTLIh4qoLu92W4IQhO
