artist_id,artist_name,genres,popularity,followers
0cmSXx965Hnm6fP42oW6vY,Origami Angel,"midwest emo,math rock,indie punk,emo",49,145849
0ixzjrK1wkN2zWBXt3VW3W,Yuuri,j-pop,66,3159379
1EowJ1WwkMzkCkRomFhui7,RADWIMPS,"anime,j-pop,j-rock",72,4773041
4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,"j-pop,anime,j-rock",78,6274225
6jgrgDBt1SbtNbc25sLaTH,Busker Busker,k-ballad,41,113946
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,,90,118597241
2Y9AUayH5pyZpVfkDYDfJV,Stella Jang,,45,246971
6dhfy4ByARPJdPtMyrUYJK,Yerin Baek,k-ballad,57,783308
5zVu34ozw0BzXIcNHqkO0u,Liana Flores,,64,681665
6aLdhHUqgdKE86xbtNmY8g,Crush,"k-rap,k-pop,k-ballad",60,1349096
4mbvd7ZJ2goftjy1L33LiB,John Park,k-ballad,39,105541
2SY6OktZyMLdOnscX3DCyS,JANNABI,"k-ballad,k-rock",54,782696
2WJj57pxupP1MJCqbDNET4,Fishing in Japan,,22,8999
5z8B2oTjiZbpbMB6rAfPGl,Heo Hoy Kyung,k-ballad,44,80358
75OSuJw6r1LCdYgmTt0gHs,Micah Edwards,retro soul,45,51204
0MBNzfGHTiPYag4DupDXUj,Sarah Kang,,53,193195
0pfVDTchnVMBTzGylIuJNa,Lee Juck,k-ballad,39,114943
5FxVAiCRSETyMMPV8MDaHY,Lorez Alexandria,"vocal jazz,jazz",40,15431
62kwqoGbwQOLwfOWnDb2iB,Seo Young Eun,k-ballad,30,12250
7jFUYMpMUBDL4JQtMZ5ilc,Sung Si Kyung,k-ballad,51,396909
0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,,61,1563054
7j46Sze6UWb7p41IqcYFAp,Catherine Russell,"vocal jazz,swing music,jazz",47,39092
7AVa6rcpTQWVqgy91llPP5,BROWN EYED SOUL,k-ballad,44,69391
7gW0r5CkdEUMm42w9XpyZO,Laufey,,82,8459931
5ghNwcHNesKq0Q3zfK39ic,So Soo Bin,,44,74174
3HqSLMAZ3g3d5poNaI7GOU,IU,"k-pop,k-ballad",66,9429688
2XjqKvB2Xz9IdyjWPIHaXi,Sheena Ringo,"j-pop,j-rock,art pop",64,2093930
6rs1KAoQnFalSqSU4LTh8g,back number,"j-pop,j-rock",74,5878213
